round,timestamp,result
3425,2025-11-01T14:22:48.554466,B
3426,2025-11-01T14:22:49.554469,P
3427,2025-11-01T14:22:50.554472,P
3428,2025-11-01T14:22:51.554476,B
3429,2025-11-01T14:22:52.554479,P
3430,2025-11-01T14:22:53.554484,P
3431,2025-11-01T14:22:54.554487,B
3432,2025-11-01T14:22:55.554490,P
3433,2025-11-01T14:22:56.554494,P
3434,2025-11-01T14:22:57.554498,P
3435,2025-11-01T14:22:58.554501,B
3436,2025-11-01T14:22:59.554504,T
3437,2025-11-01T14:23:00.554508,B
3438,2025-11-01T14:23:01.554511,B
3439,2025-11-01T14:23:02.554515,P
3440,2025-11-01T14:23:03.554518,B
3441,2025-11-01T14:23:04.554522,T
3442,2025-11-01T14:23:05.554525,P
3443,2025-11-01T14:23:06.554529,P
3444,2025-11-01T14:23:07.554532,T
3445,2025-11-01T14:23:08.554536,T
3446,2025-11-01T14:23:09.554539,T
3447,2025-11-01T14:23:10.554543,B
3448,2025-11-01T14:23:11.554546,B
3449,2025-11-01T14:23:12.554550,B
3450,2025-11-01T14:23:13.554553,B
3451,2025-11-01T14:23:14.554556,B
3452,2025-11-01T14:23:15.554560,B
3453,2025-11-01T14:23:16.554563,B
3454,2025-11-01T14:23:17.554567,P
3455,2025-11-01T14:23:18.554571,P
3456,2025-11-01T14:23:19.554574,B
3457,2025-11-01T14:23:20.554578,P
3458,2025-11-01T14:23:21.554581,P
3459,2025-11-01T14:23:22.554585,B
3460,2025-11-01T14:23:23.554588,P
3461,2025-11-01T14:23:24.554592,P
3462,2025-11-01T14:23:25.554595,B
3463,2025-11-01T14:23:26.554598,B
3464,2025-11-01T14:23:27.554602,P
3465,2025-11-01T14:23:28.554605,B
3466,2025-11-01T14:23:29.554609,P
3467,2025-11-01T14:23:30.554612,B
3468,2025-11-01T14:23:31.554616,P
3469,2025-11-01T14:23:32.554619,B
3470,2025-11-01T14:23:33.554622,P
3471,2025-11-01T14:23:34.554626,P
3472,2025-11-01T14:23:35.554629,B
3473,2025-11-01T14:23:36.554633,P
3474,2025-11-01T14:23:37.554636,P
3475,2025-11-01T14:23:38.554640,T
3476,2025-11-01T14:23:39.554643,P
3477,2025-11-01T14:23:40.554647,P
3478,2025-11-01T14:23:41.554651,P
3479,2025-11-01T14:23:42.554654,B
3480,2025-11-01T14:23:43.554658,P
3481,2025-11-01T14:23:44.554661,T
3482,2025-11-01T14:23:45.554665,P
3483,2025-11-01T14:23:46.554668,T
3484,2025-11-01T14:23:47.554671,B
3485,2025-11-01T14:23:48.554675,P
3486,2025-11-01T14:23:49.554678,B
3487,2025-11-01T14:23:50.554682,P
3488,2025-11-01T14:23:51.554685,B
3489,2025-11-01T14:23:52.554689,B
3490,2025-11-01T14:23:53.554692,T
3491,2025-11-01T14:23:54.554695,P
3492,2025-11-01T14:23:55.554699,P
3493,2025-11-01T14:23:56.554703,B
3494,2025-11-01T14:23:57.554707,P
3495,2025-11-01T14:23:58.554710,B
3496,2025-11-01T14:23:59.554713,P
3497,2025-11-01T14:24:00.554717,P
3498,2025-11-01T14:24:01.554720,P
3499,2025-11-01T14:24:02.554724,B
3500,2025-11-01T14:24:03.554727,B
3501,2025-11-01T14:24:04.554731,P
3502,2025-11-01T14:24:05.554734,P
3503,2025-11-01T14:24:06.554738,B
3504,2025-11-01T14:24:07.554741,T
3505,2025-11-01T14:24:08.554745,B
3506,2025-11-01T14:24:09.554748,B
3507,2025-11-01T14:24:10.554752,B
3508,2025-11-01T14:24:11.554755,T
3509,2025-11-01T14:24:12.554759,P
3510,2025-11-01T14:24:13.554762,B
3511,2025-11-01T14:24:14.554766,T
3512,2025-11-01T14:24:15.554769,B
3513,2025-11-01T14:24:16.554772,B
3514,2025-11-01T14:24:17.554776,B
3515,2025-11-01T14:24:18.554779,B
3516,2025-11-01T14:24:19.554783,P
3517,2025-11-01T14:24:20.554786,P
3518,2025-11-01T14:24:21.554790,P
3519,2025-11-01T14:24:22.554793,P
3520,2025-11-01T14:24:23.554797,B
3521,2025-11-01T14:24:24.554800,B
3522,2025-11-01T14:24:25.554803,P
3523,2025-11-01T14:24:26.554807,B
3524,2025-11-01T14:24:27.554810,B
3525,2025-11-01T14:24:28.554814,P
3526,2025-11-01T14:24:29.554819,B
3527,2025-11-01T14:24:30.554825,P
3528,2025-11-01T14:24:31.554831,T
3529,2025-11-01T14:24:32.554838,P
3530,2025-11-01T14:24:33.554844,B
3531,2025-11-01T14:24:34.554848,B
3532,2025-11-01T14:24:35.554851,P
3533,2025-11-01T14:24:36.554854,B
3534,2025-11-01T14:24:37.554858,P
3535,2025-11-01T14:24:38.554861,B
3536,2025-11-01T14:24:39.554865,P
3537,2025-11-01T14:24:40.554868,B
3538,2025-11-01T14:24:41.554872,B
3539,2025-11-01T14:24:42.554875,T
3540,2025-11-01T14:24:43.554915,B
3541,2025-11-01T14:24:44.554919,B
3542,2025-11-01T14:24:45.554923,B
3543,2025-11-01T14:24:46.554929,B
3544,2025-11-01T14:24:47.554933,B
3545,2025-11-01T14:24:48.554936,P
3546,2025-11-01T14:24:49.554940,P
3547,2025-11-01T14:24:50.554943,P
3548,2025-11-01T14:24:51.554947,P
3549,2025-11-01T14:24:52.554950,B
3550,2025-11-01T14:24:53.554954,B
3551,2025-11-01T14:24:54.554957,P
3552,2025-11-01T14:24:55.554961,P
3553,2025-11-01T14:24:56.554964,B
3554,2025-11-01T14:24:57.554968,P
3555,2025-11-01T14:24:58.554971,P
3556,2025-11-01T14:24:59.554975,B
3557,2025-11-01T14:25:00.554978,B
3558,2025-11-01T14:25:01.554982,T
3559,2025-11-01T14:25:02.554985,P
3560,2025-11-01T14:25:03.554989,P
3561,2025-11-01T14:25:04.554992,P
3562,2025-11-01T14:25:05.554995,P
3563,2025-11-01T14:25:06.554999,B
3564,2025-11-01T14:25:07.555003,P
3565,2025-11-01T14:25:08.555006,T
3566,2025-11-01T14:25:09.555010,B
3567,2025-11-01T14:25:10.555013,B
3568,2025-11-01T14:25:11.555017,P
3569,2025-11-01T14:25:12.555020,B
3570,2025-11-01T14:25:13.555023,T
3571,2025-11-01T14:25:14.555027,B
3572,2025-11-01T14:25:15.555031,P
3573,2025-11-01T14:25:16.555034,P
3574,2025-11-01T14:25:17.555037,P
3575,2025-11-01T14:25:18.555041,P
3576,2025-11-01T14:25:19.555044,B
3577,2025-11-01T14:25:20.555048,B
3578,2025-11-01T14:25:21.555051,P
3579,2025-11-01T14:25:22.555055,P
3580,2025-11-01T14:25:23.555058,B
3581,2025-11-01T14:25:24.555062,T
3582,2025-11-01T14:25:25.555065,B
3583,2025-11-01T14:25:26.555069,P
3584,2025-11-01T14:25:27.555072,P
3585,2025-11-01T14:25:28.555075,B
3586,2025-11-01T14:25:29.555079,P
3587,2025-11-01T14:25:30.555082,B
3588,2025-11-01T14:25:31.555086,P
3589,2025-11-01T14:25:32.555089,P
3590,2025-11-01T14:25:33.555093,B
3591,2025-11-01T14:25:34.555096,B
3592,2025-11-01T14:25:35.555100,B
3593,2025-11-01T14:25:36.555103,B
3594,2025-11-01T14:25:37.555107,P
3595,2025-11-01T14:25:38.555110,T
3596,2025-11-01T14:25:39.555114,B
3597,2025-11-01T14:25:40.555117,P
3598,2025-11-01T14:25:41.555120,B
3599,2025-11-01T14:25:42.555124,P
3600,2025-11-01T14:25:43.555127,B
3601,2025-11-01T14:25:44.555131,B
3602,2025-11-01T14:25:45.555134,T
3603,2025-11-01T14:25:46.555138,B
3604,2025-11-01T14:25:47.555141,B
3605,2025-11-01T14:25:48.555145,B
3606,2025-11-01T14:25:49.555148,B
3607,2025-11-01T14:25:50.555151,B
3608,2025-11-01T14:25:51.555155,B
3609,2025-11-01T14:25:52.555158,B
3610,2025-11-01T14:25:53.555162,T
3611,2025-11-01T14:25:54.555165,P
3612,2025-11-01T14:25:55.555169,P
3613,2025-11-01T14:25:56.555172,P
3614,2025-11-01T14:25:57.555176,B
3615,2025-11-01T14:25:58.555179,T
3616,2025-11-01T14:25:59.555183,T
3617,2025-11-01T14:26:00.555186,P
3618,2025-11-01T14:26:01.555190,P
3619,2025-11-01T14:26:02.555193,P
3620,2025-11-01T14:26:03.555197,P
3621,2025-11-01T14:26:04.555200,P
3622,2025-11-01T14:26:05.555204,P
3623,2025-11-01T14:26:06.555207,B
3624,2025-11-01T14:26:07.555211,B
3625,2025-11-01T14:26:08.555214,P
3626,2025-11-01T14:26:09.555218,P
3627,2025-11-01T14:26:10.555221,P
3628,2025-11-01T14:26:11.555224,P
3629,2025-11-01T14:26:12.555228,B
3630,2025-11-01T14:26:13.555231,P
3631,2025-11-01T14:26:14.555235,B
3632,2025-11-01T14:26:15.555238,B
3633,2025-11-01T14:26:16.555242,P
3634,2025-11-01T14:26:17.555245,B
3635,2025-11-01T14:26:18.555249,P
3636,2025-11-01T14:26:19.555252,P
3637,2025-11-01T14:26:20.555256,P
3638,2025-11-01T14:26:21.555259,P
3639,2025-11-01T14:26:22.555262,P
3640,2025-11-01T14:26:23.555266,B
3641,2025-11-01T14:26:24.555269,B
3642,2025-11-01T14:26:25.555273,B
3643,2025-11-01T14:26:26.555276,T
3644,2025-11-01T14:26:27.555280,P
3645,2025-11-01T14:26:28.555283,B
3646,2025-11-01T14:26:29.555287,P
3647,2025-11-01T14:26:30.555290,P
3648,2025-11-01T14:26:31.555294,B
3649,2025-11-01T14:26:32.555297,B
3650,2025-11-01T14:26:33.555300,B
3651,2025-11-01T14:26:34.555304,T
3652,2025-11-01T14:26:35.555307,B
3653,2025-11-01T14:26:36.555311,B
3654,2025-11-01T14:26:37.555314,P
3655,2025-11-01T14:26:38.555318,T
3656,2025-11-01T14:26:39.555321,P
3657,2025-11-01T14:26:40.555325,B
3658,2025-11-01T14:26:41.555328,B
3659,2025-11-01T14:26:42.555331,B
3660,2025-11-01T14:26:43.555335,B
3661,2025-11-01T14:26:44.555338,B
3662,2025-11-01T14:26:45.555342,B
3663,2025-11-01T14:26:46.555345,B
3664,2025-11-01T14:26:47.555348,B
3665,2025-11-01T14:26:48.555352,B
3666,2025-11-01T14:26:49.555355,B
3667,2025-11-01T14:26:50.555359,P
3668,2025-11-01T14:26:51.555362,B
3669,2025-11-01T14:26:52.555366,P
3670,2025-11-01T14:26:53.555369,P
3671,2025-11-01T14:26:54.555373,P
3672,2025-11-01T14:26:55.555376,T
3673,2025-11-01T14:26:56.555380,P
3674,2025-11-01T14:26:57.555383,B
3675,2025-11-01T14:26:58.555387,B
3676,2025-11-01T14:26:59.555390,B
3677,2025-11-01T14:27:00.555393,P
3678,2025-11-01T14:27:01.555397,B
3679,2025-11-01T14:27:02.555400,P
3680,2025-11-01T14:27:03.555404,P
3681,2025-11-01T14:27:04.555407,P
3682,2025-11-01T14:27:05.555411,B
3683,2025-11-01T14:27:06.555414,P
3684,2025-11-01T14:27:07.555418,P
3685,2025-11-01T14:27:08.555421,B
3686,2025-11-01T14:27:09.555424,B
3687,2025-11-01T14:27:10.555428,B
3688,2025-11-01T14:27:11.555432,P
3689,2025-11-01T14:27:12.555436,B
3690,2025-11-01T14:27:13.555439,P
3691,2025-11-01T14:27:14.555442,B
3692,2025-11-01T14:27:15.555446,P
3693,2025-11-01T14:27:16.555449,P
3694,2025-11-01T14:27:17.555453,B
3695,2025-11-01T14:27:18.555456,B
3696,2025-11-01T14:27:19.555460,B
3697,2025-11-01T14:27:20.555463,T
3698,2025-11-01T14:27:21.555467,B
3699,2025-11-01T14:27:22.555470,B
3700,2025-11-01T14:27:23.555473,B
3701,2025-11-01T14:27:24.555477,P
3702,2025-11-01T14:27:25.555480,B
3703,2025-11-01T14:27:26.555484,B
3704,2025-11-01T14:27:27.555487,B
3705,2025-11-01T14:27:28.555491,P
3706,2025-11-01T14:27:29.555494,B
3707,2025-11-01T14:27:30.555497,B
3708,2025-11-01T14:27:31.555501,P
3709,2025-11-01T14:27:32.555504,P
3710,2025-11-01T14:27:33.555508,B
3711,2025-11-01T14:27:34.555511,P
3712,2025-11-01T14:27:35.555515,P
3713,2025-11-01T14:27:36.555518,T
3714,2025-11-01T14:27:37.555522,P
3715,2025-11-01T14:27:38.555525,B
3716,2025-11-01T14:27:39.555529,B
3717,2025-11-01T14:27:40.555532,B
3718,2025-11-01T14:27:41.555536,P
3719,2025-11-01T14:27:42.555539,B
3720,2025-11-01T14:27:43.555543,P
3721,2025-11-01T14:27:44.555546,P
3722,2025-11-01T14:27:45.555549,P
3723,2025-11-01T14:27:46.555553,B
3724,2025-11-01T14:27:47.555556,P
3725,2025-11-01T14:27:48.555560,B
3726,2025-11-01T14:27:49.555563,P
3727,2025-11-01T14:27:50.555568,B
3728,2025-11-01T14:27:51.555571,B
3729,2025-11-01T14:27:52.555574,P
3730,2025-11-01T14:27:53.555578,T
3731,2025-11-01T14:27:54.555581,B
3732,2025-11-01T14:27:55.555585,P
3733,2025-11-01T14:27:56.555588,P
3734,2025-11-01T14:27:57.555592,P
3735,2025-11-01T14:27:58.555595,B
3736,2025-11-01T14:27:59.555598,T
3737,2025-11-01T14:28:00.555602,P
3738,2025-11-01T14:28:01.555605,T
3739,2025-11-01T14:28:02.555609,P
3740,2025-11-01T14:28:03.555612,B
3741,2025-11-01T14:28:04.555616,B
3742,2025-11-01T14:28:05.555620,T
3743,2025-11-01T14:28:06.555624,B
3744,2025-11-01T14:28:07.555627,P
3745,2025-11-01T14:28:08.555630,P
3746,2025-11-01T14:28:09.555634,B
3747,2025-11-01T14:28:10.555637,P
3748,2025-11-01T14:28:11.555641,B
3749,2025-11-01T14:28:12.555644,P
3750,2025-11-01T14:28:13.555647,P
3751,2025-11-01T14:28:14.555651,B
3752,2025-11-01T14:28:15.555654,B
3753,2025-11-01T14:28:16.555690,P
3754,2025-11-01T14:28:17.555694,B
3755,2025-11-01T14:28:18.555697,P
3756,2025-11-01T14:28:19.555701,P
3757,2025-11-01T14:28:20.555704,B
3758,2025-11-01T14:28:21.555708,B
3759,2025-11-01T14:28:22.555711,B
3760,2025-11-01T14:28:23.555714,P
3761,2025-11-01T14:28:24.555718,P
3762,2025-11-01T14:28:25.555721,B
3763,2025-11-01T14:28:26.555725,B
3764,2025-11-01T14:28:27.555728,B
3765,2025-11-01T14:28:28.555732,T
3766,2025-11-01T14:28:29.555735,P
3767,2025-11-01T14:28:30.555738,P
3768,2025-11-01T14:28:31.555742,B
3769,2025-11-01T14:28:32.555745,B
3770,2025-11-01T14:28:33.555749,B
3771,2025-11-01T14:28:34.555752,B
3772,2025-11-01T14:28:35.555756,B
3773,2025-11-01T14:28:36.555759,P
3774,2025-11-01T14:28:37.563860,B
3775,2025-11-01T14:28:38.563879,P
3776,2025-11-01T14:28:39.563884,P
3777,2025-11-01T14:28:40.563888,P
3778,2025-11-01T14:28:41.563891,P
3779,2025-11-01T14:28:42.563895,B
3780,2025-11-01T14:28:43.563898,B
3781,2025-11-01T14:28:44.563902,B
3782,2025-11-01T14:28:45.563905,B
3783,2025-11-01T14:28:46.563909,P
3784,2025-11-01T14:28:47.563912,B
3785,2025-11-01T14:28:48.563916,P
3786,2025-11-01T14:28:49.563920,P
3787,2025-11-01T14:28:50.563924,P
3788,2025-11-01T14:28:51.563927,B
3789,2025-11-01T14:28:52.563931,T
3790,2025-11-01T14:28:53.563934,P
3791,2025-11-01T14:28:54.563938,B
3792,2025-11-01T14:28:55.563942,P
3793,2025-11-01T14:28:56.563945,B
3794,2025-11-01T14:28:57.563948,P
3795,2025-11-01T14:28:58.563952,P
3796,2025-11-01T14:28:59.563955,P
3797,2025-11-01T14:29:00.563959,P
3798,2025-11-01T14:29:01.563963,P
3799,2025-11-01T14:29:02.563966,B
3800,2025-11-01T14:29:03.563970,P
3801,2025-11-01T14:29:04.563973,B
3802,2025-11-01T14:29:05.563977,P
3803,2025-11-01T14:29:06.563980,B
3804,2025-11-01T14:29:07.563984,P
3805,2025-11-01T14:29:08.563987,P
3806,2025-11-01T14:29:09.563991,B
3807,2025-11-01T14:29:10.563994,T
3808,2025-11-01T14:29:11.563998,B
3809,2025-11-01T14:29:12.564001,B
3810,2025-11-01T14:29:13.564005,P
3811,2025-11-01T14:29:14.564008,P
3812,2025-11-01T14:29:15.564012,B
3813,2025-11-01T14:29:16.564015,B
3814,2025-11-01T14:29:17.564019,P
3815,2025-11-01T14:29:18.564022,P
3816,2025-11-01T14:29:19.564026,P
3817,2025-11-01T14:29:20.564029,B
3818,2025-11-01T14:29:21.564033,B
3819,2025-11-01T14:29:22.564036,B
3820,2025-11-01T14:29:23.564040,B
3821,2025-11-01T14:29:24.564043,T
3822,2025-11-01T14:29:25.564047,B
3823,2025-11-01T14:29:26.564050,B
3824,2025-11-01T14:29:27.564053,B
3825,2025-11-01T14:29:28.564057,B
3826,2025-11-01T14:29:29.564061,B
3827,2025-11-01T14:29:30.564064,B
3828,2025-11-01T14:29:31.564068,T
3829,2025-11-01T14:29:32.564071,P
3830,2025-11-01T14:29:33.564075,B
3831,2025-11-01T14:29:34.564078,P
3832,2025-11-01T14:29:35.564081,B
3833,2025-11-01T14:29:36.564085,B
3834,2025-11-01T14:29:37.564089,P
3835,2025-11-01T14:29:38.564092,P
3836,2025-11-01T14:29:39.564096,P
3837,2025-11-01T14:29:40.564099,P
3838,2025-11-01T14:29:41.564103,B
3839,2025-11-01T14:29:42.564107,P
3840,2025-11-01T14:29:43.564110,B
3841,2025-11-01T14:29:44.564114,B
3842,2025-11-01T14:29:45.564117,B
3843,2025-11-01T14:29:46.564120,P
3844,2025-11-01T14:29:47.564124,P
3845,2025-11-01T14:29:48.564127,B
3846,2025-11-01T14:29:49.564131,P
3847,2025-11-01T14:29:50.564134,T
3848,2025-11-01T14:29:51.564138,B
3849,2025-11-01T14:29:52.564141,B
3850,2025-11-01T14:29:53.564145,B
3851,2025-11-01T14:29:54.564148,B
3852,2025-11-01T14:29:55.564152,P
3853,2025-11-01T14:29:56.564155,B
3854,2025-11-01T14:29:57.564160,B
3855,2025-11-01T14:29:58.564166,P
3856,2025-11-01T14:29:59.564172,P
3857,2025-11-01T14:30:00.564177,P
3858,2025-11-01T14:30:01.564183,B
3859,2025-11-01T14:30:02.564189,P
3860,2025-11-01T14:30:03.564194,P
3861,2025-11-01T14:30:04.564198,B
3862,2025-11-01T14:30:05.564201,P
3863,2025-11-01T14:30:06.564205,B
3864,2025-11-01T14:30:07.564208,P
3865,2025-11-01T14:30:08.564212,P
3866,2025-11-01T14:30:09.564215,B
3867,2025-11-01T14:30:10.564219,P
3868,2025-11-01T14:30:11.564222,P
3869,2025-11-01T14:30:12.564225,B
3870,2025-11-01T14:30:13.564229,B
3871,2025-11-01T14:30:14.564232,B
3872,2025-11-01T14:30:15.564236,B
3873,2025-11-01T14:30:16.564239,P
3874,2025-11-01T14:30:17.564243,B
3875,2025-11-01T14:30:18.564246,P
3876,2025-11-01T14:30:19.564250,B
3877,2025-11-01T14:30:20.564253,P
3878,2025-11-01T14:30:21.564257,B
3879,2025-11-01T14:30:22.564260,P
3880,2025-11-01T14:30:23.564264,B
3881,2025-11-01T14:30:24.564267,P
3882,2025-11-01T14:30:25.564271,B
3883,2025-11-01T14:30:26.564274,B
3884,2025-11-01T14:30:27.564278,T
3885,2025-11-01T14:30:28.564281,P
3886,2025-11-01T14:30:29.564285,B
3887,2025-11-01T14:30:30.564288,P
3888,2025-11-01T14:30:31.564292,P
3889,2025-11-01T14:30:32.564295,P
3890,2025-11-01T14:30:33.564299,P
3891,2025-11-01T14:30:34.564302,B
3892,2025-11-01T14:30:35.564306,B
3893,2025-11-01T14:30:36.564309,P
3894,2025-11-01T14:30:37.564313,P
3895,2025-11-01T14:30:38.564316,B
3896,2025-11-01T14:30:39.564319,P
3897,2025-11-01T14:30:40.564323,P
3898,2025-11-01T14:30:41.564326,P
3899,2025-11-01T14:30:42.564330,B
3900,2025-11-01T14:30:43.564333,P
3901,2025-11-01T14:30:44.564337,B
3902,2025-11-01T14:30:45.564341,B
3903,2025-11-01T14:30:46.564345,B
3904,2025-11-01T14:30:47.564348,B
3905,2025-11-01T14:30:48.564352,P
3906,2025-11-01T14:30:49.564355,P
3907,2025-11-01T14:30:50.564359,B
3908,2025-11-01T14:30:51.564362,B
3909,2025-11-01T14:30:52.564366,T
3910,2025-11-01T14:30:53.564369,P
3911,2025-11-01T14:30:54.564372,P
3912,2025-11-01T14:30:55.564376,B
3913,2025-11-01T14:30:56.564379,P
3914,2025-11-01T14:30:57.564383,B
3915,2025-11-01T14:30:58.564386,B
3916,2025-11-01T14:30:59.564390,B
3917,2025-11-01T14:31:00.564393,P
3918,2025-11-01T14:31:01.564397,T
3919,2025-11-01T14:31:02.564400,P
3920,2025-11-01T14:31:03.564404,B
3921,2025-11-01T14:31:04.564407,B
3922,2025-11-01T14:31:05.564413,B
3923,2025-11-01T14:31:06.564417,P
3924,2025-11-01T14:31:07.564420,B
3925,2025-11-01T14:31:08.564424,B
3926,2025-11-01T14:31:09.564427,B
3927,2025-11-01T14:31:10.564431,P
3928,2025-11-01T14:31:11.564434,B
3929,2025-11-01T14:31:12.564437,B
3930,2025-11-01T14:31:13.564441,B
3931,2025-11-01T14:31:14.564444,P
3932,2025-11-01T14:31:15.564447,P
3933,2025-11-01T14:31:16.564451,B
3934,2025-11-01T14:31:17.564454,P
3935,2025-11-01T14:31:18.564458,P
3936,2025-11-01T14:31:19.564461,P
3937,2025-11-01T14:31:20.564465,P
3938,2025-11-01T14:31:21.564468,B
3939,2025-11-01T14:31:22.564471,B
3940,2025-11-01T14:31:23.564475,B
3941,2025-11-01T14:31:24.564478,B
3942,2025-11-01T14:31:25.564482,B
3943,2025-11-01T14:31:26.564485,B
3944,2025-11-01T14:31:27.564489,P
3945,2025-11-01T14:31:28.564492,P
3946,2025-11-01T14:31:29.564498,P
3947,2025-11-01T14:31:30.564501,B
3948,2025-11-01T14:31:31.564505,P
3949,2025-11-01T14:31:32.564508,B
3950,2025-11-01T14:31:33.564512,P
3951,2025-11-01T14:31:34.564515,B
3952,2025-11-01T14:31:35.564519,P
3953,2025-11-01T14:31:36.564522,P
3954,2025-11-01T14:31:37.564525,T
3955,2025-11-01T14:31:38.564529,P
3956,2025-11-01T14:31:39.564532,P
3957,2025-11-01T14:31:40.564536,T
3958,2025-11-01T14:31:41.564539,B
3959,2025-11-01T14:31:42.564542,B
3960,2025-11-01T14:31:43.564546,P
3961,2025-11-01T14:31:44.564551,B
3962,2025-11-01T14:31:45.564554,P
3963,2025-11-01T14:31:46.564558,P
3964,2025-11-01T14:31:47.564561,P
3965,2025-11-01T14:31:48.564565,P
3966,2025-11-01T14:31:49.564568,B
3967,2025-11-01T14:31:50.564572,T
3968,2025-11-01T14:31:51.564575,P
3969,2025-11-01T14:31:52.564578,P
3970,2025-11-01T14:31:53.564582,P
3971,2025-11-01T14:31:54.564585,B
3972,2025-11-01T14:31:55.564589,B
3973,2025-11-01T14:31:56.564592,B
3974,2025-11-01T14:31:57.564596,T
3975,2025-11-01T14:31:58.564600,P
3976,2025-11-01T14:31:59.564603,B
3977,2025-11-01T14:32:00.564607,P
3978,2025-11-01T14:32:01.564610,B
3979,2025-11-01T14:32:02.564614,B
3980,2025-11-01T14:32:03.564617,P
3981,2025-11-01T14:32:04.564620,B
3982,2025-11-01T14:32:05.564624,B
3983,2025-11-01T14:32:06.564627,B
3984,2025-11-01T14:32:07.564631,B
3985,2025-11-01T14:32:08.564634,P
3986,2025-11-01T14:32:09.564638,P
3987,2025-11-01T14:32:10.564641,P
3988,2025-11-01T14:32:11.564644,B
3989,2025-11-01T14:32:12.564648,B
3990,2025-11-01T14:32:13.564651,P
3991,2025-11-01T14:32:14.564655,P
3992,2025-11-01T14:32:15.564658,B
3993,2025-11-01T14:32:16.564661,B
3994,2025-11-01T14:32:17.564665,B
3995,2025-11-01T14:32:18.564668,B
3996,2025-11-01T14:32:19.564672,P
3997,2025-11-01T14:32:20.564675,B
3998,2025-11-01T14:32:21.564678,B
3999,2025-11-01T14:32:22.564682,P
4000,2025-11-01T14:32:23.564685,P
4001,2025-11-01T14:32:24.564689,B
4002,2025-11-01T14:32:25.564692,P
4003,2025-11-01T14:32:26.564695,P
4004,2025-11-01T14:32:27.564699,B
4005,2025-11-01T14:32:28.564702,P
4006,2025-11-01T14:32:29.564707,P
4007,2025-11-01T14:32:30.564710,T
4008,2025-11-01T14:32:31.564814,P
4009,2025-11-01T14:32:32.564833,B
4010,2025-11-01T14:32:33.564838,P
4011,2025-11-01T14:32:34.564853,B
4012,2025-11-01T14:32:35.564857,B
4013,2025-11-01T14:32:36.564861,B
4014,2025-11-01T14:32:37.564864,P
4015,2025-11-01T14:32:38.564868,P
4016,2025-11-01T14:32:39.564872,T
4017,2025-11-01T14:32:40.564875,P
4018,2025-11-01T14:32:41.564879,T
4019,2025-11-01T14:32:42.564882,P
4020,2025-11-01T14:32:43.564886,B
4021,2025-11-01T14:32:44.564889,P
4022,2025-11-01T14:32:45.564893,T
4023,2025-11-01T14:32:46.564896,B
4024,2025-11-01T14:32:47.564900,B
4025,2025-11-01T14:32:48.564903,P
4026,2025-11-01T14:32:49.564907,T
4027,2025-11-01T14:32:50.564910,B
4028,2025-11-01T14:32:51.564914,B
4029,2025-11-01T14:32:52.564917,P
4030,2025-11-01T14:32:53.564921,B
4031,2025-11-01T14:32:54.564924,B
4032,2025-11-01T14:32:55.564928,B
4033,2025-11-01T14:32:56.564931,P
4034,2025-11-01T14:32:57.564935,P
4035,2025-11-01T14:32:58.564938,P
4036,2025-11-01T14:32:59.564941,B
4037,2025-11-01T14:33:00.564945,P
4038,2025-11-01T14:33:01.564948,P
4039,2025-11-01T14:33:02.564952,P
4040,2025-11-01T14:33:03.564956,B
4041,2025-11-01T14:33:04.564959,P
4042,2025-11-01T14:33:05.564963,P
4043,2025-11-01T14:33:06.564966,B
4044,2025-11-01T14:33:07.564970,P
